"dataId","query","queryOriginal"
222,"Bauma China - International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment","Bauma China - International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment中國國際工程機械、建材機械、工程車輛及設備博覽會"
223,"INTERMOT - International Motorcycle, Scooter and Bicycle Fair","INTERMOT - International Motorcycle, Scooter and Bicycle Fair國際摩托車暨零配件展"
224,"Cosmoprof North America","Cosmoprof North America美國拉斯維加斯美容美髮展"
225,"COSMOPROF ASIA","COSMOPROF ASIA香港亞太區美容展"
226,"AAPEX - Automotive Aftermarket Products Expo","AAPEX - Automotive Aftermarket Products Expo美國汽車零配件展"
227,"ISPO MUNICH","ISPO MUNICH德國慕尼黑運動用品展"
228,"MOTEK - The International Trade Fair for Assembly and Handling Technology, and Automation","MOTEK - The International Trade Fair for Assembly and Handling Technology, and Automation歐洲國際工業自動化暨工具展"
229,"International Printed Circuit & APEX South China Fair","International Printed Circuit & APEX South China Fair國際線路板及電子組裝華南展覽會"
230,"OTC - Offshore Technology Exhibition & Conference","OTC - Offshore Technology Exhibition & Conference"
231,"MD & M West - Medical Design and Manufacturing West Conference & Exposition","MD & M West - Medical Design and Manufacturing West Conference & Exposition"
232,"Global Sources Electronics - Phase I (Fall)-  ()","Global Sources Electronics - Phase I (Fall)環球資源電子產品展-第一期 秋季 (消費電子、電子元件、安防產品)"
233,"Electronics For You Expo","Electronics For You Expo"
234,"Middle East Electricity","Middle East Electricity"
235,"Industrial Automation / HANNOVER MESSE - Leading Trade Fair for Process, Factory and Building Automation Systems and Solutions","Industrial Automation / HANNOVER MESSE - Leading Trade Fair for Process, Factory and Building Automation Systems and Solutions"
236,"Texworld - Worldwide Textile Rendez-vousTexworld","Texworld - Worldwide Textile Rendez-vous法國Texworld春季布料展"
237,"INAPA JAKARTA - Indonesia International Auto Parts, Accessories and Equip Exhibition (March)","INAPA JAKARTA - Indonesia International Auto Parts, Accessories and Equip Exhibition (March)印尼國際汽車零配件展"
238,"Automechanika Jeddah ","Automechanika Jeddah "
239,"REIFEN ","REIFEN "
240,"International Exhibition VIETBUILD (Hochiminh City, Sep~Oct)","International Exhibition VIETBUILD (Hochiminh City, Sep~Oct)"
241,"Light + Building ","Light + Building "
242,"IFSEC - Security Solutions & Network Advantage","IFSEC - Security Solutions & Network Advantage英國國際保全系統展"
243,"Security Essen ","Security Essen 德國埃森安全器材展"
244,"WINTER NAMM - International Music Market","WINTER NAMM - International Music Market"
245,"ISE Integrated Systems Europe","ISE Integrated Systems Europe"
246,"National Stationery Show","National Stationery Show"
247,"Paperworld - Internationale Frankfurter Messe","Paperworld - Internationale Frankfurter Messe法蘭克福文具紙品與辦公用品展"
248,"Paintindia","Paintindia"
249,"COSMOPROF Worldwide Bologna - International Exhibition of Perfumery and Cosmetics","COSMOPROF Worldwide Bologna - International Exhibition of Perfumery and Cosmetics義大利國際美容展"
250,"FURNITURE CHINA - China International Furniture Expo","FURNITURE CHINA - China International Furniture Expo中國國際家具展覽會"
251,"ProPak Asia - International Processing, Filling and Packaging Technology Event for Asia","ProPak Asia - International Processing, Filling and Packaging Technology Event for Asia泰國國際包裝科技暨食品處理展"
252,"Expoprotection","Expoprotection"
253,"ADIPEC","ADIPEC"
254,"OSEA - International Oil & Gas Industry Exhibition & Conference","OSEA - International Oil & Gas Industry Exhibition & Conference"
255,"Valve World Expo & Conference - Dusseldorf","Valve World Expo & Conference - Dusseldorf德國杜塞道夫國際閥門展"
256,"NTEA - The Work Truck Show","NTEA - The Work Truck Show"
257,"Prolight + Sound - The International Fair for Technologies and Services for Events and Entertainment","Prolight + Sound - The International Fair for Technologies and Services for Events and Entertainment"
258,"AMTEX- ASIAN MACHINE TOOL EXHIBITION","AMTEX- ASIAN MACHINE TOOL EXHIBITION"
259,"Musikmesse - The International Fair for Musical Instruments, Sheet Music, Music Production and Music Business Connections","Musikmesse - The International Fair for Musical Instruments, Sheet Music, Music Production and Music Business Connections"
260,"Foodtec Cambodia","Foodtec Cambodia"
261,"Asia's Fashion Jewellery & Accessories Fair","Asia's Fashion Jewellery & Accessories Fair"
262,"CeMAT Hannover - The World's leading Fair for Intralogistics","CeMAT Hannover - The World's leading Fair for Intralogistics"
263,"REHACARE INTERNATIONAL - Rehabilitation - Prevention - Integration - Care. International Trade Fair and Congress","REHACARE INTERNATIONAL - Rehabilitation - Prevention - Integration - Care. International Trade Fair and Congress德國杜塞道夫國際殘障復健器材暨安養照護展"
264,"METS - Marine Equipment Trade Show","METS - Marine Equipment Trade Show"
265,"TAPA - Thailand Auto Parts & Accessories","TAPA - Thailand Auto Parts & Accessories泰國國際汽車零配件展"
266,"IAA Commercial Vehicles","IAA Commercial Vehicles德國漢諾威商用車工業博覽會"
267,"MATS - Mid-America Trucking Show","MATS - Mid-America Trucking Show"
268,"Indo Metal- International Metal & Steel Trade Fair ","Indo Metal- International Metal & Steel Trade Fair "
269,"THAIFEX - World of food ASIA - Int. Trade Exhibition covering Food & Beverages, feat. Halal & Organic Food, Food Catering, Food Technology, Hospitality Service and Retail & Franchis","THAIFEX - World of food ASIA - Int. Trade Exhibition covering Food & Beverages, feat. Halal & Organic Food, Food Catering, Food Technology, Hospitality Service and Retail & Franchis亞洲世界食品博覽會"
270,"Automechanika Dubai ","Automechanika Dubai 杜拜國際汽車零配件、維修工具及檢測設備展"
271,"Worldbex - Philippine World Building & Construction Exposition","Worldbex - Philippine World Building & Construction Exposition"
272,"China Wuhan Tea Fair (Fall) ()","China Wuhan Tea Fair (Fall)武漢茶業博覽會暨紫砂、陶瓷、茶具工藝品展 (秋季)"
273,"MSF - Western China Multinational Sourcing Fair()","MSF - Western China Multinational Sourcing Fair中國西部跨國採購洽談會暨中國(西安)進出口商品交易會"
274,"IMTEX FORMING - INTERNATIONAL FORMING TECHNOLOGY EXHIBITION","IMTEX FORMING - INTERNATIONAL FORMING TECHNOLOGY EXHIBITION印度國際金屬成型工具機展"
275,"IMTS - International Manufacturing Technology Show","IMTS - International Manufacturing Technology Show美國芝加哥國際製造技術展覽會"
276,"PREMIERE VISION - The World's Premier Fabric ShowPremiere Vision","PREMIERE VISION - The World's Premier Fabric Show法國Premiere Vision春夏布料展"
277,"Alimentaria - International Food and Drinks Exhibition","Alimentaria - International Food and Drinks Exhibition西班牙國際食品及飲料展"
278,"JIMTOF- JAPAN INTERNATIONAL MACHINE TOOL FAIR","JIMTOF- JAPAN INTERNATIONAL MACHINE TOOL FAIR日本國際工具機展覽會"
279,"JGF - September Hong Kong Jewellery and Gem Fair","JGF - September Hong Kong Jewellery and Gem Fair香港珠寶首飾展覽會"
280,"AAS - Association for Asian Studies","AAS - Association for Asian Studies"
281,"TAPPI/AICC SuperCorrExpo ","TAPPI/AICC SuperCorrExpo "
282,"Outdoor Retailer Market (Summer)","Outdoor Retailer Market (Summer)美國夏季戶外活動用品展"
283,"Outdoor Retailer Market (Winter)","Outdoor Retailer Market (Winter)美國冬季戶外活動用品展"
284,"PERFORMANCEDAYS - Functional Fabric Fair(11) ","PERFORMANCEDAYS - Functional Fabric Fair(11月) "
285,"PERFORMANCEDAYS - Functional Fabric Fair(5)","PERFORMANCEDAYS - Functional Fabric Fair(5月)"
286,"Texworld USA - Worldwide Fabrics Rendez-vous (January)","Texworld USA - Worldwide Fabrics Rendez-vous (January)"
287,"Vision Expo East - The International Vision Expo & Conference incorporating OPTIFAIR()","Vision Expo East - The International Vision Expo & Conference incorporating OPTIFAIR美國東部(紐約)國際眼鏡展覽會"
288,"MIDO - International Optics, Optometry and Ophthalmology Exhibition","MIDO - International Optics, Optometry and Ophthalmology Exhibition義大利米蘭國際眼鏡展覽會"
289,"SEMICON Europa (France)","SEMICON Europa (France)"
290,"LINEAPELLE - International exhibition of leather, accessories, components, synthetics for footwear, leathergoods, leatherwear and furnishings(Feb)","LINEAPELLE - International exhibition of leather, accessories, components, synthetics for footwear, leathergoods, leatherwear and furnishings(Feb)"
291,"AAOS Annual Meeting - American Academy of Orthopaedic Surgeons Annual Meeting","AAOS Annual Meeting - American Academy of Orthopaedic Surgeons Annual Meeting"
292,"EUROSPINE (Germany)","EUROSPINE (Germany)"
293,"Beautyworld Middle East","Beautyworld Middle East"
294,"WIN World of Industry Part II - International Trade Fair for Automation, Electrotechnology, Hydraulics & Pneumatics","WIN World of Industry Part II - International Trade Fair for Automation, Electrotechnology, Hydraulics & Pneumatics"
295,"India Chem","India Chem印度化學展"
296,"Spielwarenmesse - International Toy Fair Nurnberg","Spielwarenmesse - International Toy Fair Nurnberg紐崙堡玩具展"
297,"Fi Asia - Food Ingredients Asia - (Indonesia)","Fi Asia - Food Ingredients Asia - (Indonesia)"
298,"Vitafoods Asia - The global nutraceutical event","Vitafoods Asia - The global nutraceutical event亞洲食品博覽會"
299,"IN-COSMETICS EUROPE","IN-COSMETICS EUROPE"
300,"NSC - National Safety Council Congress & Exposition","NSC - National Safety Council Congress & Exposition"
301,"Pacific Design & Manufacturing","Pacific Design & Manufacturing"
302,"Atlantic Design & Manufacturing","Atlantic Design & Manufacturing"
303,"OTWORLD","OTWORLD"
304,"Fastener Fair Mexico","Fastener Fair Mexico"
305,"CosmoBike Show","CosmoBike Show"
306,"Mega Show Part 2 - Gifts, Decor & Home Show and Office & Stationery","Mega Show Part 2 - Gifts, Decor & Home Show and Office & Stationery香港綜合商品展"
307,"IFFS/AFS - International Furniture Fair Singapore in conjunction with Asean Furniture Show","IFFS/AFS - International Furniture Fair Singapore in conjunction with Asean Furniture Show新加坡國際家具展"
308,"China (Changchun) International Tea Industry Expo & Purple-clay Pottery, Chinaware, Tea Articles Exhibition()()","China (Changchun) International Tea Industry Expo & Purple-clay Pottery, Chinaware, Tea Articles Exhibition中國(長春)國際茶產業博覽會暨紫砂、陶瓷、茶具工藝品展(長春茶博會)"
309,"China (Shenzhen) International Expo for Tea Industry & Culture","China (Shenzhen) International Expo for Tea Industry & Culture深圳茶博會"
310,"TEA FAIR-CHINA XIAMEN INTERNATIONAL TEA PACKAGING & PROCESSING FAIR","TEA FAIR-CHINA XIAMEN INTERNATIONAL TEA PACKAGING & PROCESSING FAIR中國廈門國際茶葉包裝設計暨製茶機械展覽會"
311,"IRGCE - International Rubber Glove Conference & Exhibition","IRGCE - International Rubber Glove Conference & Exhibition"
312,"World Education Days - Educational Resources Expo (with Worlddidac Bern)","World Education Days - Educational Resources Expo (with Worlddidac Bern)"
313,"IMTS- Industrial Automation North America","IMTS- Industrial Automation North America"
314,"Automechanika Shanghai","Automechanika Shanghai上海國際汽車零配件、維修檢測診斷設備及服務用品展覽會"
315,"Christmasworld - Internationale Frankfurter Messe","Christmasworld - Internationale Frankfurter Messe"
316,"HKTDC Hong Kong International Lighting Fair (Autumn Edition)","HKTDC Hong Kong International Lighting Fair (Autumn Edition)香港國際燈飾展"
317,"InterCHARM Moscow - International Trade Fair for Cosmetics and Perfumery","InterCHARM Moscow - International Trade Fair for Cosmetics and Perfumery"
318,"SupplySide West","SupplySide West"
319,"LEATHERTECH BANGLADESH","LEATHERTECH BANGLADESH"
320,"WCIF-The Western China International Fair ","WCIF-The Western China International Fair 中國西部國際博覽會"
321,"HKTDC Hong Kong Electronics Fair - Autumn Edition","HKTDC Hong Kong Electronics Fair - Autumn Edition香港秋季電子產品展"
322,"THE BIG 5 SHOW - International Building & Construction Show","THE BIG 5 SHOW - International Building & Construction Show杜拜國際建材、五金、工具、石材及空調展"
