"
中華憶電股份有限公司( 瘋維修 )

回覆率特優

", ,6 人,KeyError,http://www.newiphonefix.com,暫不提供地址,電子通訊／電腦週邊零售業,800萬元
"
住商不動產(加盟店聯合徵才) (北市區.基宜花區)( (北市區.基宜花區) )

回覆率特優

",暫不提供電話 ,3000 人,KeyError,KeyError,暫不提供地址,不動產經營／開發,1億8600萬元
"
愛加倍興業有限公司

回覆率特優

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,其它醫療保健相關,KeyError
"
譯通通信器材有限公司

回覆率特優

", ,29 人,KeyError,KeyError,新北市新莊區五工三路62巷10號1樓(新北產業園區)地圖,電信相關,KeyError
"
元成工業股份有限公司

回覆率特優

", ,568 人,KeyError,http://www.kokinternational.com,彰化縣福興鄉彰鹿路七段459巷102弄6號之1地圖,汽車／零件製造,4億2866萬元
"
persephone紛色專業染護設計

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,台中市西屯區精誠路50巷2號地圖,美髮相關,KeyError
"
廣昊物業管理顧問有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,其它不動產相關,KeyError
"
星旺百貨有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,桃園市桃園區新埔七街139號地圖,百貨相關,KeyError
"
東台集團_榮田精機股份有限公司

回覆率特優

",暫不提供電話 ,190 人,KeyError,http://www.honorseiki.com,高雄市湖內區中山路一段658號地圖,專用生產機械製造修配,8446萬元
"
中華電力能源科技股份有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,https://cwe.tw/,新北市三重區重新路五段609巷6號6樓之6地圖,電力供應,200萬元
"
承睿工程有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.cr-epoxy.com.tw,桃園市平鎮區快速路二段1128號地圖,建築工程,KeyError
"
敦品牙醫診所

回覆率特優

", ,10 人,73991984,KeyError,台北市松山區敦化北路222巷10號地圖,診所,本公司未公佈資本額
"
愛潔淨居家清潔行

回覆率特優

", ,26 人,KeyError,KeyError,台北市萬華區昆明街285號1樓地圖,家事／清潔服務,KeyError
"
中獎王彩券行

回覆率特優

", ,3 人,38670649,KeyError,高雄市三民區九如一路901號地圖,其它零售業,50萬元
"
艋舺雞排(饒河店)( 艋舺ㄟ雞排 台北饒河店 )

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.mongag.com/,台北市松山區饒河街77號1樓地圖,餐廳／餐館,KeyError
"
娜歐蜜服飾

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,台北市信義區中坡北路41號部分2地圖,鞋類／布類／服飾品批發,KeyError
"
巴黎香舍有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.paris-hotel.com.tw,高雄市前鎮區一心二路15號8樓地圖,飯店／旅館,KeyError
"
財團法人台灣基督教道生院附設台北市私立道生院老人長期照顧中心(養護型)

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.taosheng-5201314.org.tw/index.php/2011-05-30-04-30-10/2011-05-30-04-49-51,台北市北投區中和街錫安巷112號地圖,護理之家／安養中心,KeyError
"
御麵屋

回覆率特優

",暫不提供電話 ,暫不提供員工人數,KeyError,https://www.facebook.com/03ramen03/,台中市西區博館三街62巷23號地圖,餐廳／餐館,KeyError
"
正鼎生物科技股份有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.extragene-web.com,台中市大里區仁化工十六路60號地圖,生化科技研發,1515萬元
"
亞揚國際實業有限公司( Elite Models, bbG, iishop, e美人 )

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.elitefashion.com.tw/www.bbgskin.com,台北市南港區重陽路166巷3號5樓地圖,國際貿易,500萬元
"
大車輪人氣廚坊有限公司(大車輪日本料理)

回覆率特優

", ,80 人,KeyError,http://www.dsr.tw/,台北市萬華區漢中街131號1樓地圖,餐廳／餐館,100萬元
"
喜亮太陽能有限公司

回覆率特優

", ,17 人,KeyError,KeyError,雲林縣斗六市鎮南路1221號(環球科大_育成中心)地圖,電力供應,100萬元
"
強固保全股份有限公司

回覆率特優

", ,2500 人,12348012,http://www.jungkuo.com.tw,台北市大同區延平北路二段202號12樓地圖,保全樓管相關,3億元
"
益崧科技股份有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,桃園市桃園區中正路1071號17樓之1地圖,被動電子元件製造,KeyError
"
酷司登國際有限公司( 波卡義式私房料理Bocca di royal )

回覆率優良

", ,暫不提供員工人數,27435627,https://www.facebook.com/boccadiroyal/?fref=photo,台北市中山區建國北路一段58號2樓地圖,餐廳／餐館,KeyError
"
宇傑綠能有限公司( Rainbow® Cleaning System - 最頂級的家用淨化系統 )

回覆率優良

", ,50 人,54907699,https://www.facebook.com/rexairtw,台中市北區中清路一段416號5樓地圖,家庭電器／設備用品零售,KeyError
"
國防醫學院三軍總醫院北投分院

回覆率優良

",暫不提供電話 ,暫不提供員工人數,KeyError,http://818h.mnd.gov.tw,台北市北投區新民路60號地圖,醫院,KeyError
"
尚市興業股份有限公司( Sunss Vision )

回覆率優良

", ,40 人,52807815,http://taie-tech.com/,台北市大安區光復南路244號8樓地圖,數位內容相關,1000萬元
"
昱全國際股份有限公司( Dosha專業保養品 )

回覆率優良

", ,50 人,KeyError,KeyError,新北市中和區中山路二段296號6樓之6地圖,美容╱美體相關,KeyError
"
富居窗飾行

回覆率優良

", ,暫不提供員工人數,KeyError,http://www.fu-ju.com.tw/,台中市太平區新仁路一段196號地圖,建物裝修╱裝潢,KeyError
"
樺穎資訊科技顧問有限公司

回覆率優良

", ,暫不提供員工人數,28534765,http://www.fmbs.com.tw,新北市新莊區中泰街65-1號1樓地圖,電腦軟體相關,KeyError
"
新邵有限公司

回覆率優良

", ,8 人,KeyError,https://www.facebook.com/新邵電器行-373220682764366/,新北市永和區永貞路204號地圖,家庭電器／設備用品批發,KeyError
"
新築不動產開發有限公司

回覆率優良

", ,23 人,53070481,https://www.facebook.com/house8/,新竹縣竹北市自強南路146號地圖,不動產經營／開發,520萬元
"
曜耀有限公司( 狩夜無煙炭火燒烤 )

回覆率優良

", ,暫不提供員工人數,KeyError,http://www.facebook.com/狩夜-無煙炭火燒烤-271092709913725,桃園市桃園區民生路511號地圖,餐廳／餐館,KeyError
"
呈竑五金水電材料行

回覆率優良

", ,暫不提供員工人數,37720500,KeyError,嘉義縣大林鎮過溪里578之1號地圖,建材／傢俱零售業,KeyError
"
良順企業行



", ,暫不提供員工人數,KeyError,KeyError,高雄市岡山區前峰路111巷58號地圖,其它機械製造修配,KeyError
"
鹽燈專家-☆鹽晶王☆(鹽晶王企業社)( 鹽燈專家-☆鹽晶王☆ )



", ,暫不提供員工人數,KeyError,http://www.salt-king.com,新北市新店區安康路二段231號1樓地圖,百貨相關,KeyError
"
勁茂企業有限公司( GenMore )



", ,暫不提供員工人數,23752827,http://www.genmore.biz/,新北市汐止區新台五路一段75號15樓(遠東世界中心園區)地圖,國際貿易,1000萬元
"
中譽財信管理有限公司



", ,50 人,80542822,KeyError,台北市大同區承德路一段105號4樓地圖,其它金融╱輔助,KeyError
"
百特醫學科技有限公司( BIOTECH DANTEL )



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.biotech-taiwan.com,台中市西屯區華美西街一段142號7樓地圖,醫療器材零售業,KeyError
"
詠銘生物科技有限公司( 中壢亞東醫事檢驗所 )



", ,40 人,KeyError,http://www.yea-dong.com,桃園市中壢區裕民街26號5樓地圖,檢驗所,1億元
"
瑞達美健康事業有限公司



", ,暫不提供員工人數,97073838,http://www.redman-health.com.tw,暫不提供地址,其它醫療保健相關,500萬元
"
安徒生文教機構



", ,40 人,74870592,http://skyschool.com.tw/k2/,台中市南屯區豐富路299巷25號地圖,學前教育事業,KeyError
"
群義房屋勤美公益店_慕義不動產有限公司( 群義房屋 )



", ,暫不提供員工人數,KeyError,http://www.0985004622.com/,台中市西區精誠十六街41號地圖,不動產經營／開發,300萬元
"
揚翊精密機械有限公司



", ,16 人,KeyError,KeyError,台中市烏日區溪南路二段388巷75弄37號地圖,專用生產機械製造修配,KeyError
"
宏大企業有限公司



", ,4 人,53683453,http://www.hungda.url.tw/,新北市泰山區中港西路136巷89之6號地圖,家庭電器／設備用品批發,KeyError
"
8c cafe(刊期已經結束)



",KeyError,暫不提供員工人數,KeyError,KeyError,高雄市鼓山區中華一路860號地圖,餐廳／餐館,KeyError
"
正凱實業社



", ,暫不提供員工人數,91954933,http://jaeng-kai.myweb.hinet.net/,高雄市大寮區利民街37號地圖,其它化學相關製造,KeyError
"
艾律德動力科技有限公司



", ,50 人,KeyError,KeyError,台北市內湖區基湖路3巷9號5樓之1地圖,專用生產機械製造修配,2000萬元
"
宏展電子股份有限公司



", ,38 人,KeyError,KeyError,新北市樹林區東興街2之5號地圖,其它相關製造,2000萬元
"
常立塑膠有限公司



",暫不提供電話 ,15 人,KeyError,KeyError,台南市歸仁區中山七街60號地圖,塑膠製品製造,KeyError
"
達麗建設事業股份有限公司



", ,50 人,KeyError,http://www.da-li.com.tw/index.html,台北市中山區民生東路二段143號8樓地圖,土木工程,2億219萬元
"
福太婦幼醫院Fu Tai Hospital



", ,70 人,KeyError,http://www.fth.com.tw,桃園市桃園區民族路85號地圖,醫院,本公司未公佈資本額
"
日益電機股份有限公司( KUOBAO )



", ,30 人,KeyError,http://www.kuobao-intl.com.tw,台中市烏日區五光路746巷28號地圖,專用生產機械製造修配,1000萬元
"
芳晟機電股份有限公司( PRORIL )



", ,32 人,KeyError,http://www.proril.com,高雄市大社區中正路 251巷60號地圖,專用生產機械製造修配,2800萬元
"
乾鑫科技股份有限公司



", ,30 人,24569952,http://www.qianxintech.com/,台北市松山區南京東路五段166號7樓地圖,自動控制相關,5000萬元
"
金豐矽砂股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,苗栗縣銅鑼鄉民治路1號地圖,其它非金屬礦物製品製造,KeyError
"
盟峰興業有限公司



", ,20 人,KeyError,http://www.nuts-kernels.com/,台北市信義區永吉路168號9樓之1地圖,國際貿易,2500萬元
"
佑仕達有限公司( MICHELIN輪胎 )



", ,暫不提供員工人數,KeyError,http://www.facebook.com/youshunforyou,新竹縣竹北市中華路1號地圖,汽車／零件製造,500萬元
"
岱恩生技股份有限公司( 『寶健溫補壯』 )



", ,暫不提供員工人數,KeyError,http://www.dena.com.tw/index1.htm,暫不提供地址,國際貿易,KeyError
"
一明機械有限公司



", ,10 人,KeyError,KeyError,台中市烏日區太明路152巷55號地圖,專用生產機械製造修配,250萬元
"
中國鋼鐵結構股份有限公司( 中鋼 )



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.cssc.com.tw/,高雄市燕巢區中興路500號地圖,鋼鐵工業,20億元
"
亞晉精密有限公司



",暫不提供電話 ,暫不提供員工人數,80315024,http://www.ya-chen.com.tw/,新北市三重區中興北街56之1號地圖,金屬容器製造,500萬元
"
台灣山葉機車工業股份有限公司(YAMAHA)



", ,1800 人,KeyError,http://www.yamaha-motor.com.tw/,桃園市中壢區中華路二段3號地圖,汽車／零件製造,22億元
"
興光熱處理廠股份有限公司



", ,暫不提供員工人數,KeyError,http://www.shingkuang.com.tw/webc/html/service/index.php,台中市西屯區工業十四路3號(台中工業區)地圖,金屬表面處理／熱處理,1億2100萬元
"
昂闊工業股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,新北市汐止區福德一路342巷3弄1號1樓地圖,專用生產機械製造修配,KeyError
"
捷鴻企業股份有限公司( GUTOR/HOPPECKE )



", ,48 人,22634204,http://www.jenfort.com.tw,暫不提供地址,貿易代理商,2000萬元
"
川慶化學股份有限公司



", ,20 人,22374452,http://www.transchief.com.tw/,桃園市觀音區大同二路15號(觀音工業區)地圖,化學原料製造,1500萬元
"
貝瑞牙醫診所



", ,7 人,99494075,KeyError,新北市永和區得和路213號1樓地圖,診所,本公司未公佈資本額
"
麥德凱生科股份有限公司



", ,30 人,KeyError,http://www.medgaea.com.tw,新北市淡水區中正東路一段3巷45號7樓地圖,生化科技研發,KeyError
"
台灣美譯靈有限公司( MultiLing )



",暫不提供電話 ,暫不提供員工人數,24539043,http://www.multiling.com,台北市松山區民生東路三段128號7樓之4地圖,工商顧問服務,KeyError
"
凱納股份有限公司



", ,33 人,KeyError,http://www.hyenatek.com/hyenatek/,台中市西屯區工業區一路98-126號地圖,其它電子零組件相關,1億元
"
法國巴黎蜜達絲醫美生醫(台灣)_蜜達絲生技有限公司



", ,暫不提供員工人數,24984374,http://www.midas-paris.com/,高雄市前金區自強一路22號11樓地圖,化妝品製造,KeyError
"
台灣挑戰者汽車保養修護有限公司



",暫不提供電話 ,60 人,KeyError,http://www.twchallenger.com,台北市內湖區港墘路221巷35號5樓之1地圖,其它石油／煤製品製造、汽車美容、汽機車／相關用品批發,1000萬元
"
台北市私立松竹園老人長期照護中心



", ,16 人,KeyError,http://www.songzuwen.com.tw/,台北市中山區雙城街32巷1號地圖,護理之家／安養中心,KeyError
"
明治科技股份有限公司



", ,暫不提供員工人數,KeyError,http://www.crystech.com.tw,新北市鶯歌區二甲路36之1號地圖,玻璃製品相關製造,KeyError
"
新北市農會(中華民國農訓協會承辦徵才)



", ,85 人,KeyError,http://www.nfa.org.tw/farmers/default.aspx?tfaid=999&menuid;=y080417016,暫不提供地址,職業團體,KeyError
"
鐿鈦燙金特殊印刷有限公司



", ,20 人,54750423,http://www.yt-packaging.com.tw/,台中市太平區中山路一段46號地圖,印刷,5000萬元
"
台灣力豐機械股份有限公司



", ,暫不提供員工人數,70661138,http://www.leeport.com.hk/index_tch.htm,台中市南屯區工業二十三路41號(台中工業區)地圖,金屬加工用機械製造修配,800萬元
"
遠銀國際租賃股份有限公司



", ,110 人,KeyError,http://www.fei.com.tw,新北市板橋區新站路16號20樓地圖,運輸工具設備租賃／維修、其它金融╱輔助,40億元
"
允隆機車行



", ,5 人,09837141,KeyError,新北市五股區五福路92號地圖,機車／零件製造,20萬元
