group,string,score,dataId,idG
group2747,Fruit Attraction -  International Trade Show for the Fruit and Vegetable Industry http://www.ifema.es/fruitattraction_06/,1,2748,0
group2748,Japan Grand Shoes Collection Summer 2017 (156th) http://www.csia.or.jp/tenjikai/,0.7453071744,76,0
group2748,Japan Grand Shoes Collection Autumn and Winter 2017 (157th) http://www.csia.or.jp/tenjikai/,0.7062168646,1424,0
group2748,Japan Grand Shoes Collection Spring 2018 (158th) http://www.csia.or.jp/tenjikai/,1,2749,0
group2748,Japan Grand Shoes Collection Summer 2018 (159th) http://www.csia.or.jp/tenjikai/,0.7579396033,3423,1
group2749,PV Taiwan - Taiwan International Photovoltaic Exhibition http://www.pvtaiwan.com/,1,2750,0
group2750,Biwako Business Messe 2017 http://www.biwako-messe.com/,1,2751,0
group2750,Biwako Business Messe 2018 http://www.biwako-messe.com/,0.9884933715,4835,1
group2751,China Toy Expo - 16th International Trade Fair for Toys and Preschool Educational Resources http://www.china-toy-expo.com,1,2752,0
group2752,Vietnamwood 2017 - 12th International Woodworking Industry Fair http://www.vietnamwoodexpo.com/,1,2753,0
group2753,HAWTEC2017(Hazardous Waste Control Technology Exhibition) http://www.hawtec.jp/,1,2754,0
group2753,HAWTEC2018(Hazardous Waste Control Technology Exhibition) http://www.hawtec.jp/,0.7773343752,4805,1
group2754,3rd CareTEX 2017 - Asia's Leading Exhibition for Nursing Care Industry http://caretex.jp/,0.8883459588,702,0
group2754,2nd CareTEX KANSAI 2017 - Asia's Leading Exhibition for Nursing Care Industry http://caretex.org/,1,2755,0
group2754,4th CareTEX 2018 - Asia's Leading Exhibition for Nursing Care Industry http://caretex.jp/,0.878625447,3889,1
group2754,1st CareTEX FUKUOKA 2018 - Asia's Leading Exhibition for Nursing Care Industry http://caretex.cc,0.7861961653,4595,1
group2754,3rd CareTEX KANSAI 2018 http://caretex.org/,0.7002034859,4866,1
group2755,2017 China International Energy-saving and New Energy Vehicle Exhibition(2017IEEVChina) http://www.evautoe.com,1,2756,0
group2756,American Dental Association Annual Session(ADA 2017) http://www.ada.org/session/,1,2757,0
group2756,American Dental Association Annual Meeting(ADA 2018) http://www.ada.org/session/,0.9261753555,4782,1
group2757,FOR TOYS | FOR BABIES | FOR GAMES http://fortoys.cz/,1,2758,0
group2758,Abilmente Primavera Vicenza http://www.abilmente.org,0.905367284,799,0
group2758,Abilmente Vicenza http://www.abilmente.org,1,2759,0
group2758,Abilmente Fiera di Roma http://www.abilmente.org,0.673958952,2893,0
group2759,PMA Fresh Summit Convention + Expo http://www.pma.com/events/freshsummit/,1,2760,0
group2760,SIF2017 - Salon International Franchising http://www.montaunafranquicia.com/,1,2761,0
group2761,SUWA Area Industrial Messe 2017 http://suwamesse.jp/,1,2762,0
group2761,SUWA Area Industrial Messe 2018 http://suwamesse.jp/,0.9814037067,4845,1
group2762,IFFAIR - 21st Ningbo International Fashion Fair http://www.iffair.cn/,1,2763,0
group2763,FIAC 2017 http://www.fiac.com/,1,2764,0
group2764,Vietnam Int'l Cafe Show 2017(Cafe Show Vietnam 2017) http://cafeshow.com.vn/,0.5510226932,529,0
group2764,Cafe Show China 2017 - China Int'l Cafe Show http://www.cafeshow.com.cn,0.6685231088,1776,0
group2764,China Int'l Cafe Show Shanghai 2017(Cafe Show Shanghai 2017) http://www.cafeshowchina.com,1,2765,0
group2764,16th Seoul Int'l Cafe Show 2017(Cafe Show Seoul 2017) http://www.cafeshow.com/,0.5253266904,3000,0
group2764,Vietnam Int'l Cafe Show 2018(Cafe Show Vietnam 2018) http://cafeshow.com.vn/,0.5127777935,4303,1
group2765,WasteMET Asia Symposium 2017(WMAS) http://sg.wastemet.asia,1,2766,0
group2766,Mobiliteits RAI http://www.mobiliteitsrai.nl/,1,2767,0
group2767,Manufacturing Myanmar 2017 http://manufacturingmyanmar.com/,1,2768,0
group2768,MEGA SHOW Part 1 http://www.mega-show.com,1,2769,0
group2768,MEGA SHOW Part 2 http://www.mega-show.com/,1,2846,0
group2769,40th International Hospitality Exhibition(Host Milan) http://www.host.fieramilano.it/,1,2770,0
group2770,Busworld Kortrijk http://kortrijk.busworld.org/,1,2771,0
group2771,Designers' Open 2017- Design Festival Leipzig http://www.designersopen.de/,1,2772,0
group2772,Manila FAME 2017 http://www.manilafame.com,1,1097,0
group2772,Manila FAME 2017 http://www.manilafame.com,1,2773,0
group2773,SUBCON MYANMAR 2017 http://www.subconmyanmar.com/,1,2774,0
group2774,San Mateo Christmas Cash & Carry Gift Show http://www.candcshows.com/539/san-francisco-christmas-cash-and-carry-show-home.htm,1,2775,0
group2774,Los Angeles Christmas Cash & Carry Gift Show http://www.candcshows.com/665/los-angeles-christmas-cash-and-carrry-show-home.htm,0.592685934,2902,0
group2775,CEE 2017 - China Education Expo Beijing http://www.chinaeducationexpo.com,1,2776,0
group2775,CEE 2017 - China Education Expo Shanghai http://www.chinaeducationexpo.com,0.875965349,2853,0
group2776,FNCE 2017 - Food & Nutrition Conference & Expo 2017 http://www.eatright.org/fnce/,1,2777,0
group2777,Homebuilding & Renovating Show Birmingham http://www.homebuildingshow.co.uk,0.8724971302,789,0
group2777,Homebuilding & Renovating Show http://www.homebuildingshow.co.uk/,0.991861938,1358,0
group2777,Homebuilding & Renovating Show http://www.homebuildingshow.co.uk/,0.991861938,1742,0
group2777,London Homebuilding & Renovating Show http://www.homebuildingshow.co.uk/,0.9076859483,2412,0
group2777,Homebuilding & Renovating Show 2017 http://www.homebuildingshow.co.uk,1,2778,0
group2777,Homebuilding & Renovating Show Birmingham http://www.homebuildingshow.co.uk,0.8724971302,3981,1
group2777,Homebuilding & Renovating Show http://www.homebuildingshow.co.uk/,0.991861938,4545,1
group2778,35th Jinhan Fair for Home & Gifts http://www.jinhanfair.com/,0.779782987,1098,0
group2778,36th Jinhan Fair for Home & Gifts http://www.jinhanfair.com/,1,2779,0
group2779,CIHS - China International Hardware Show 2017 http://www.cihs.com.cn/,1,2780,0
group2780,NATEXPO http://natexpo.com/,1,2781,0
group2781,"WETEX 2017 - 19th Water, Energy, Technology & Environment Exhibition http://www.wetex.ae/",1,2782,0
group2782,"Saudi Build 2017 - 29th International Trade Exhibition for Construction Materials, Building & Environmental Technology http://www.saudibuild-expo.com/",1,2783,0
group2783,Home & Building Show - 7th International Exhibition for Design & Construction http://www.homeshow-oman.com,1,2784,0
group2783,Japan Home & Building Show 2017 http://www.jma.or.jp/homeshow/,0.5141444147,3065,0
group2783,Japan Home & Building Show 2018 http://www.jma.or.jp/homeshow/,0.5106175411,4907,1
group2784,SIEW 2017 - Singapore International Energy Week http://www.siew.sg,1,2785,0
group2785,KHIMIA 2017 - 20th International Exhibition for the Chemical Industry and Science http://www.chemistry-expo.ru/en/,1,2786,0
group2786,"ExpoCoating Moscow - 15h International exhibition of technologies, equipment and materials for surface treatment and coatings application http://www.expocoating.ru",1,2787,0
group2787,FASTTEC - 15th International Trade Exhibition of fasteners http://www.fasttec.ru/en-GB,1,2788,0
group2788,AIRTEC 2017 - 12th International Aerospace Supply Fair http://airtec.aero/exhibition/,1,2789,0
group2789,Mashex 2017 - 20th International exhibition for sheet metal working and pipe bending technologies http://www.mashex.ru/,1,2790,0
group2790,"Dental-Expo Saint-Petersburg - 10th International exhibition of equipment, instruments, materials and services for dentistry http://dental-expo.primexpo.ru/",1,2791,0
group2791,Korea Machinery Fair 2017(KOMAF 2017) http://www.komaf.org/,1,2792,0
group2791,KOREA MACHINERY FAIR 2017(KOMAF 2017) http://www.komaf.org/,1,2813,0
group2792,Space Tech Expo Europe 2017 http://www.spacetechexpo.eu/,1,2793,0
group2793,MADEX 2017 - International Maritime Defense Industry Exhibition http://www.marineweek.org,1,2794,0
group2794,Obuv. Mir Kozhi 2017 Autumn - International Exhibition for Shoes and Leather Products http://www.obuv-expo.ru/en/,1,2795,0
group2795,Automotive Testing Expo Korea 2017 http://www.testing-expokorea.com/,0.5839884104,573,0
group2795,Automotive Testing Expo Europe 2017 http://www.testing-expo.com/europe/,0.5542289038,1635,0
group2795,Automotive 2017 - Automotive Testing Expo China http://www.testing-expo.com/china/,0.5387881708,2296,0
group2795,Testing & Control - 14th International Exhibition of Testing and Measuring Equipment Testing & Control http://www.testing-control.ru/,1,2796,0
group2795,Automotive Testing Expo 2017 http://www.testing-expo.com/usa/,0.6190829382,2805,0
group2795,Automotive Testing Expo 2018 http://www.testing-expo.com/india/,0.6412614208,3289,1
group2795,Automotive 2018 - Automotive Testing Expo China http://www.testing-expo.com/china/,0.5369644908,4763,1
group2796,"PCVEXPO 2017 - 16h International Exhibition for Pumps, Compressors, Valves, Actuators and Engines http://www.pcvexpo.ru/",1,2797,0
group2797,MEDTRADE Spring 2017 http://www.medtrade.com,0.962054083,480,0
group2797,MEDTRADE 2017 http://www.medtrade.com,1,2798,0
group2798,Aero Engine Forum Birmingham 2017 http://www.birmingham.engine-meetings.com/index.php,0.6080477418,1035,0
group2798,Engine Expo 2017 http://www.engine-expo.com/english/,0.8125276409,1642,0
group2798,Engine Expo 2017 http://www.engine-expo.com/usa/index.php,1,2799,0
group2799,IPF Japan 2017 (International Plastic Fair) (9th) http://www.ipfjapan.jp/,1,2800,0
group2800,CPhI Istanbul 2017 http://www.cphi.com/istanbul/,0.6780358039,623,0
group2800,CPhI South East Asia 2017(CPhI) http://www.cphi.com/asean/,0.7798104145,779,0
group2800,CPhI Russia @ IPhEB http://www.cphi.com/russia/home,0.5897027513,842,0
group2800,CPhI Japan 2017 http://www.cphijapan.com/,0.5539708037,1054,0
group2800,CPhI China 2017 http://www.cphi-china.com/,0.7865713127,1632,0
group2800,CPhI Worldwide 2017 http://www.cphi.com/,1,2801,0
group2800,ICSE 2017 http://www.cphi.com/europe/,0.5308779034,2802,0
group2800,CPhI & P-MEC India 2017 http://www.cphi.com/india/homepage,0.6168228674,3151,0
group2800,CPhI South East Asia 2018 http://www.cphi.com/asean/,0.6781821567,4010,1
group2800,CPhI Japan 2018 http://www.cphijapan.com/,0.5293947294,4187,1
group2801,CPhI South East Asia 2017(CPhI) http://www.cphi.com/asean/,0.5178146672,779,0
group2801,CPhI China 2017 http://www.cphi-china.com/,0.5293561979,1632,0
group2801,CPhI Worldwide 2017 http://www.cphi.com/,0.5308779034,2801,0
group2801,ICSE 2017 http://www.cphi.com/europe/,1,2802,0
group2801,P-MEC Europe http://www.cphi.com/europe/,0.6118829235,2803,0
group2802,ICSE 2017 http://www.cphi.com/europe/,0.6118829235,2802,0
group2802,P-MEC Europe http://www.cphi.com/europe/,1,2803,0
group2802,CPhI & P-MEC India 2017 http://www.cphi.com/india/homepage,0.5046693427,3151,0
group2802,Medtec Europe https://www.medteceurope.com/europe/,0.5098336075,4180,1
group2803,"Expo F - International trade fair for hardware, tools, fasteners & metalworking http://www.expo-f.com/",1,2804,0
group2804,Automotive Testing Expo Korea 2017 http://www.testing-expokorea.com/,0.7663127174,573,0
group2804,Automotive Testing Expo Europe 2017 http://www.testing-expo.com/europe/,0.7613797558,1635,0
group2804,Automotive 2017 - Automotive Testing Expo China http://www.testing-expo.com/china/,0.8266000685,2296,0
group2804,Testing & Control - 14th International Exhibition of Testing and Measuring Equipment Testing & Control http://www.testing-control.ru/,0.6190829382,2796,0
group2804,Automotive Testing Expo 2017 http://www.testing-expo.com/usa/,1,2805,0
group2804,Automotive Testing Expo 2018 http://www.testing-expo.com/india/,0.869266947,3289,1
group2804,Automotive 2018 - Automotive Testing Expo China http://www.testing-expo.com/china/,0.8140261085,4763,1
group2805,"Pollutec Maroc 2017 - 9th International Exhibition of Equipment, Technologies, and Services for the Environment http://www.pollutec-maroc.com",1,2806,0
group2805,Pollutec Lyon 2018 http://www.pollutec.com/,0.5026579988,4919,1
group2806,BuildTech Asia 2017 - International Building Technology Expo http://www.buildtechasia.com,1,2807,0
group2807,EuroMold 2017 http://www.euromold.com/,1,2808,0
group2808,"TISSUE-ME 2017 - 4th International Exhibition for Tissue Paper, Hygiene Products & Converting Industries http://tissueme.com/",1,2809,0
group2808,"PAPER-ME 2017 - 9th International Exhibition for Paper, Board, Tissue & Packaging Industry http://www.papermideast.com/",0.5044435569,2810,0
group2809,PAPER VIETNAM 2017 http://www.paper-vietnam.com/,0.5116165615,1580,0
group2809,"TISSUE-ME 2017 - 4th International Exhibition for Tissue Paper, Hygiene Products & Converting Industries http://tissueme.com/",0.5044435569,2809,0
group2809,"PAPER-ME 2017 - 9th International Exhibition for Paper, Board, Tissue & Packaging Industry http://www.papermideast.com/",1,2810,0
group2809,Paper Vietnam 2018 - 7th International Exhibition on Pulp and Paper Industry http://www.paper-vietnam.com,0.540380505,4531,1
group2810,Kormarine 2017(Kormarine) http://www.kormarine.net/,1,2811,0
group2811,TOOL TECH 2017 - Seoul International Tool Exhibition 2017 http://www.tooltechkorea.com,1,2812,0
group2812,Korea Machinery Fair 2017(KOMAF 2017) http://www.komaf.org/,1,2792,0
group2812,KOREA MACHINERY FAIR 2017(KOMAF 2017) http://www.komaf.org/,1,2813,0
group2813,4th METAL JAPAN - Highly-functional Metal Expo(METAL Japan ) http://www.metal-japan.jp,0.6447340869,945,0
group2813,3rd METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,0.5824733181,2333,0
group2813,Korea Metal Week 2017 - International Metal Industry Technology Exhibition http://www.korea-metal.com/,1,2814,0
group2813,5th METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,0.5831255724,4330,1
group2813,5th METAL JAPAN - Highly-functional Metal Expo http://www.metal-japan.jp,0.6208380871,4941,1
group2814,ITB BERLIN 2017 http://www.itb-berlin.de/,0.6433917867,625,0
group2814,ITB ASIA 2017 http://www.itb-asia.com/,1,2815,0
group2814,ITB BERLIN 2018 http://www.itb-berlin.de/,0.6320341671,3800,1
group2814,ITB ASIA 2018 http://www.itb-asia.com/,0.9847300166,4836,1
group2815,2nd International B2B Tourism Trade Fair(CZECH TRAVELMARKET) http://czechtravelmarket.cz/en/,1,2816,0
group2816,Food Week Korea http://www.koreafoodweek.com,1,2817,0
group2817,23rd Azerbaijan International Food Industry Exhibition(WorldFood Azerbaijan 2017) http://www.worldfood.az,0.5395006322,1436,0
group2817,WorldFood Istanbul 2017 http://www.worldfood-istanbul.com/home,0.6521441131,2112,0
group2817,WorldFood Ukraine 2017 http://www.worldfood.com.ua/,1,2818,0
group2817,WorldFood Kazakhstan 2017 http://www.worldfood.kz/en/,0.693988677,2877,0
group2817,WorldFood Azerbaijan 2018 - 24th Azerbaijan International Food Industry Exhibition http://www.worldfood.az,0.5282610301,4395,1
group2818,"IRAN HVAC&R 2017 - 16th International Exhibition of Heating, Cooling, Ventilation, Air Conditioning, and Refrigerating systems http://www.iranhvac.com/",1,2819,0
group2818,"HVAC&R JAPAN 2018 - HEATING, VENTILATING, AIR-CONDITIONING AND REFRIGERATING EXPO http://www.hvacr.jp/",0.5186421849,3694,1
group2819,HOME & TEX - Home Textile and Decoration Products http://www.cnrhometex.com,1,2820,0
group2820,28th INTERNATIONAL JEWELLERY TOKYO(IJT 2017) http://www.ijt.jp/,0.7101404735,144,0
group2820,International Jewellery Tokyo Autumn http://www.ijt-aki.jp,1,2821,0
group2820,29th INTERNATIONAL JEWELLERY TOKYO(IJT 2018) http://www.ijt.jp/,0.7064907848,3413,1
group2820,International Jewellery Tokyo Autumn http://www.ijt-aki.jp,1,4867,1
group2821,Waste & Recycling Expo Canada / Municipal Equipment Expo Canada http://www.municipalexpo.ca/,1,2822,0
group2822,ALUMINIUM USA http://www.aluminum-us.com,1,2823,0
group2823,Medical Creation Fukushima 2017 http://fmdipa.jp/mcf/,1,2824,0
group2824,"INDAGRA - International trade fair of equipment and products in agriculture, horticulture, viticulture and animal husbandry http://www.indagra.ro/",1,2825,0
group2825,The 23rd International exhibition of security and fire protection equipment and products 2017(Securika Moscow - MIPS 2017) http://www.securika-moscow.ru/en-GB/,0.6482060574,769,0
group2825,Securika St. Petersburg - 26th International exhibition of security and fire protection equipment and products http://securika-spb.ru/,1,2826,0
group2825,Securika Moscow - MIPS 2018 - The 24nd International exhibition of security and fire protection equipment and products 2018 http://www.securika-moscow.ru/,0.6495670238,3955,1
group2826,Tallinn FoodFair(TFF) http://www.profexpo.ee/foodfair,1,2827,0
group2827,"Dentech China 2017 - 21st China International Exhibition & Symposium on Dental Equipment, Technology & Products http://www.dentech.com.cn",1,2828,0
group2828,Foodtech Eurasia 2017 http://www.foodtechistanbul.com/,1,2829,0
group2829,Eurasia Packaging Istanbul 2017 - 23rd International Packaging Industry Fair http://www.packagingfair.com/,1,2830,0
group2830,RENEXPO 2017 - 18th energy trade fair in Bavaria http://www.renexpo.de/,0.5862990917,2374,0
group2830,RENEXPO Poland 2017 - 7th International Trade Fair and Conferences for Renewable Energy and Energy Efficiency http://www.renexpo-warsaw.com/,1,2831,0
group2831,INTERCHARM professional http://intercharm.ru/,0.8466944742,1091,0
group2831,InterCHARM Ukraine 2017 http://www.intercharm.kiev.ua/en-GB/,0.7130404761,2357,0
group2831,InterCHARM 2017 http://www.intercharm.ru/en/autumn/,1,2832,0
group2831,INTERCHARM professional http://intercharm.ru/,0.8466944742,4276,1
group2832,MyanmarWater 2017 http://www.myanwater.com,1,2833,0
group2833,Eco Expo Asia - International Trade Fair on Environmental Protection http://www.hktdc.com/fair/ecoexpoasia-en/,1,2834,0
group2834,2017 KAOHSIUNG FOOD SHOW http://www.foodkh.com.tw,1,2835,0
group2835,5th MED Ports 2017 (5MEDP) http://www.transportevents.com/ForthcomingEventsdetails.aspx?EventID=EVE141,1,2836,0
group2836,Ota City High Technology and Industrial Skill Exhibition(OTA industrial fair) http://www.pio-ota.jp/k-fair/21/,0.8107885516,216,0
